source_path,start_frame,end_frame,new_name
./pose_data_g1/Eyes_Japan_Dataset/hamada/pose-20-zombee-hamada_poses.npy,138,338,000312.npy
./pose_data_g1/KIT/675/Experiment4a_01_poses.npy,15,215,000313.npy
./pose_data_g1/BMLmovi/Subject_86_F_MoSh/Subject_86_F_18_poses.npy,0,79,000314.npy
./pose_data_g1/SFU/0007/0007_Walking001_poses.npy,22,222,000315.npy
./pose_data_g1/Eyes_Japan_Dataset/hamada/pose-19-funny-hamada_poses.npy,278,416,000316.npy
./pose_data_g1/CMU/143/143_29_poses.npy,10,210,000317.npy
./pose_data_g1/CMU/64/64_29_poses.npy,0,97,000318.npy
./pose_data_g1/CMU/36/36_30_poses.npy,11,211,000319.npy
./pose_data_g1/CMU/26/26_03_poses.npy,85,285,000320.npy
./pose_data_g1/BMLmovi/Subject_48_F_MoSh/Subject_48_F_21_poses.npy,23,216,000321.npy
./pose_data_g1/KIT/4/WalkingStraightForward05_poses.npy,0,118,000322.npy
./pose_data_g1/CMU/32/32_14_poses.npy,188,388,000323.npy
./pose_data_g1/DFaust_67/50020/50020_light_hopping_stiff_poses.npy,0,60,000324.npy
./pose_data_g1/EKUT/300/PushStandOpen_13_poses.npy,0,113,000325.npy
./pose_data_g1/BMLmovi/Subject_39_F_MoSh/Subject_39_F_12_poses.npy,0,68,000326.npy
./pose_data_g1/CMU/02/02_06_poses.npy,220,373,000327.npy
./pose_data_g1/BMLmovi/Subject_85_F_MoSh/Subject_85_F_8_poses.npy,0,78,000328.npy
./pose_data_g1/KIT/378/push_recovery_stand_left01_poses.npy,0,75,000329.npy
./pose_data_g1/EKUT/265/BEAM05_poses.npy,0,64,000330.npy
./pose_data_g1/KIT/3/lean_on_table05_poses.npy,0,109,000331.npy
./pose_data_g1/BMLmovi/Subject_52_F_MoSh/Subject_52_F_11_poses.npy,0,115,000332.npy
./pose_data_g1/KIT/1297/wipe16_poses.npy,132,332,000333.npy
./pose_data_g1/BMLmovi/Subject_88_F_MoSh/Subject_88_F_11_poses.npy,0,136,000334.npy
./pose_data_g1/BMLmovi/Subject_19_F_MoSh/Subject_19_F_10_poses.npy,0,67,000335.npy
./pose_data_g1/KIT/551/cutting_banana_b_03_poses.npy,21,219,000336.npy
./pose_data_g1/KIT/675/walk_with_handrail_right02_poses.npy,0,94,000337.npy
./pose_data_g1/humanact12/humanact12/P09G01R04F0826T0993A0401.npy,0,-1,000338.npy
./pose_data_g1/ACCAD/Male2MartialArtsKicks_c3d/G4_-spinning_back_kick_poses.npy,0,55,000339.npy
./pose_data_g1/BMLmovi/Subject_76_F_MoSh/Subject_76_F_3_poses.npy,0,103,000340.npy
./pose_data_g1/Eyes_Japan_Dataset/kaiwa/greeting-04-salute_(head)-kaiwa_poses.npy,26,226,000341.npy
./pose_data_g1/BMLmovi/Subject_32_F_MoSh/Subject_32_F_8_poses.npy,0,117,000342.npy
./pose_data_g1/BMLmovi/Subject_76_F_MoSh/Subject_76_F_4_poses.npy,29,229,000343.npy
./pose_data_g1/humanact12/humanact12/P12G03R03F0820T0874A1201.npy,0,-1,000344.npy
./pose_data_g1/KIT/572/violin_right13_poses.npy,26,226,000345.npy
./pose_data_g1/CMU/79/79_85_poses.npy,126,326,000346.npy
./pose_data_g1/DFaust_67/50025/50025_jiggle_on_toes_poses.npy,0,77,000347.npy
./pose_data_g1/MPI_HDM05/tr/HDM_tr_05-01_03_120_poses.npy,258,458,000348.npy
./pose_data_g1/BMLmovi/Subject_61_F_MoSh/Subject_61_F_1_poses.npy,0,104,000349.npy
./pose_data_g1/BioMotionLab_NTroje/rub103/0006_normal_walk2_poses.npy,0,75,000350.npy
./pose_data_g1/CMU/78/78_10_poses.npy,0,24,000351.npy
./pose_data_g1/Eyes_Japan_Dataset/hamada/gesture_etc-42-hung_over-hamada_poses.npy,0,200,000352.npy
./pose_data_g1/ACCAD/Male2Running_c3d/C24_-_quick_sidestep_left_poses.npy,0,41,000353.npy
./pose_data_g1/MPI_HDM05/mm/HDM_mm_03-10_07_120_poses.npy,0,180,000354.npy
./pose_data_g1/KIT/3/wave_right09_poses.npy,0,119,000355.npy
./pose_data_g1/MPI_HDM05/dg/HDM_dg_05-01_03_120_poses.npy,18,218,000356.npy
./pose_data_g1/KIT/379/push_recovery_stand_back06_poses.npy,0,56,000357.npy
./pose_data_g1/BMLmovi/Subject_19_F_MoSh/Subject_19_F_5_poses.npy,0,110,000358.npy
./pose_data_g1/DFaust_67/50002/50002_one_leg_jump_poses.npy,0,181,000359.npy
./pose_data_g1/BioMotionLab_NTroje/rub096/0028_jumping1_poses.npy,0,74,000360.npy
./pose_data_g1/KIT/675/dry_right_arm_003_poses.npy,4,204,000361.npy
./pose_data_g1/KIT/3/stomp_right04_poses.npy,0,92,000362.npy
./pose_data_g1/MPI_HDM05/mm/HDM_mm_01-02_03_120_poses.npy,0,200,000363.npy
./pose_data_g1/KIT/572/stomp_left03_poses.npy,0,95,000364.npy
./pose_data_g1/ACCAD/Male2Walking_c3d/B9_-__Walk_turn_left_90_poses.npy,0,101,000365.npy
./pose_data_g1/BMLmovi/Subject_46_F_MoSh/Subject_46_F_12_poses.npy,0,188,000366.npy
./pose_data_g1/BMLmovi/Subject_74_F_MoSh/Subject_74_F_14_poses.npy,0,64,000367.npy
./pose_data_g1/KIT/425/push_from_behind_11_poses.npy,0,198,000368.npy
./pose_data_g1/CMU/143/143_24_poses.npy,13,213,000369.npy
./pose_data_g1/BMLmovi/Subject_63_F_MoSh/Subject_63_F_20_poses.npy,0,69,000370.npy
./pose_data_g1/BioMotionLab_NTroje/rub006/0002_treadmill_slow_poses.npy,140,305,000371.npy
./pose_data_g1/BioMotionLab_NTroje/rub101/0030_rom_poses.npy,619,819,000372.npy
./pose_data_g1/KIT/572/violin_right04_poses.npy,0,131,000373.npy
./pose_data_g1/KIT/425/go_over_beam12_poses.npy,0,159,000374.npy
./pose_data_g1/KIT/3/bend_left05_poses.npy,0,132,000375.npy
./pose_data_g1/CMU/132/132_48_poses.npy,104,271,000376.npy
./pose_data_g1/Eyes_Japan_Dataset/hamada/accident-10-spasm-hamada_poses.npy,11,211,000377.npy
./pose_data_g1/KIT/3/bend_left04_poses.npy,0,130,000378.npy
./pose_data_g1/MPI_mosh/00059/misc_poses.npy,0,183,000379.npy
./pose_data_g1/KIT/1229/in_out_rotation_with_help_05_poses.npy,0,122,000380.npy
./pose_data_g1/BioMotionLab_NTroje/rub048/0021_catching_and_throwing_poses.npy,295,495,000381.npy
./pose_data_g1/BMLmovi/Subject_59_F_MoSh/Subject_59_F_20_poses.npy,0,95,000382.npy
./pose_data_g1/BMLmovi/Subject_56_F_MoSh/Subject_56_F_8_poses.npy,0,182,000383.npy
./pose_data_g1/CMU/144/144_32_poses.npy,29,229,000384.npy
./pose_data_g1/BioMotionLab_NTroje/rub078/0016_sitting2_poses.npy,0,190,000385.npy
./pose_data_g1/Eyes_Japan_Dataset/aita/pose-03-open_leg-aita_poses.npy,25,225,000386.npy
./pose_data_g1/KIT/1717/displace_tilt_middle_06_poses.npy,0,153,000387.npy
./pose_data_g1/CMU/79/79_46_poses.npy,280,432,000388.npy
./pose_data_g1/EKUT/300/PushStandTransPedar_05_poses.npy,0,101,000389.npy
./pose_data_g1/KIT/183/bend_right07_poses.npy,0,95,000390.npy
./pose_data_g1/Eyes_Japan_Dataset/takiguchi/accident-13-damage_back-takiguchi_poses.npy,263,432,000391.npy
./pose_data_g1/KIT/883/wipe_head_smallcircle04_poses.npy,9,209,000392.npy
./pose_data_g1/BMLmovi/Subject_2_F_MoSh/Subject_2_F_3_poses.npy,0,52,000393.npy
./pose_data_g1/KIT/359/upstairs03_poses.npy,0,124,000394.npy
./pose_data_g1/KIT/3/wave_left11_poses.npy,0,174,000395.npy
./pose_data_g1/BMLmovi/Subject_81_F_MoSh/Subject_81_F_12_poses.npy,0,156,000396.npy
./pose_data_g1/KIT/969/Trial_82_poses.npy,242,442,000397.npy
./pose_data_g1/humanact12/humanact12/P08G01R01F1173T1219A0602.npy,0,-1,000398.npy
./pose_data_g1/EKUT/300/PushStandStraight_05_poses.npy,0,70,000399.npy
./pose_data_g1/KIT/3/walk_with_support03_poses.npy,0,146,000400.npy
./pose_data_g1/MPI_HDM05/bk/HDM_bk_01-01_02_120_poses.npy,625,825,000401.npy
./pose_data_g1/MPI_mosh/50007/misc_1_poses.npy,6,206,000402.npy
./pose_data_g1/KIT/424/step_over_gap03_poses.npy,0,130,000403.npy
./pose_data_g1/CMU/91/91_56_poses.npy,0,84,000404.npy
./pose_data_g1/humanact12/humanact12/P05G01R04F0010T0057A0603.npy,0,-1,000405.npy
./pose_data_g1/BMLmovi/Subject_50_F_MoSh/Subject_50_F_7_poses.npy,21,218,000406.npy
./pose_data_g1/KIT/424/bend_right10_poses.npy,0,124,000407.npy
./pose_data_g1/BMLmovi/Subject_47_F_MoSh/Subject_47_F_2_poses.npy,0,102,000408.npy
./pose_data_g1/humanact12/humanact12/P11G01R04F0236T0299A0401.npy,0,-1,000409.npy
./pose_data_g1/SFU/0015/0015_BasicKendo001_poses.npy,520,720,000410.npy
./pose_data_g1/CMU/85/85_11_poses.npy,19,219,000411.npy
./pose_data_g1/KIT/10/WalkInCounterClockwiseCircle10_poses.npy,0,130,000412.npy
./pose_data_g1/MPI_Limits/03101/ulr1d_poses.npy,101,301,000413.npy
./pose_data_g1/CMU/29/29_14_poses.npy,409,563,000414.npy
./pose_data_g1/Transitions_mocap/mazen_c3d/punchkarate_longjump_poses.npy,0,120,000415.npy
./pose_data_g1/ACCAD/Male2General_c3d/A12-_Crawl_Backwards_poses.npy,27,227,000416.npy
./pose_data_g1/humanact12/humanact12/P12G01R04F1083T1166A0601.npy,0,-1,000417.npy
./pose_data_g1/KIT/167/step_over_gap05_poses.npy,0,105,000418.npy
./pose_data_g1/Eyes_Japan_Dataset/aita/greeting-02-bye-aita_poses.npy,3,203,000419.npy
./pose_data_g1/KIT/674/wash_head05_poses.npy,497,697,000420.npy
./pose_data_g1/CMU/20_21_rory1/20_05_poses.npy,0,39,000421.npy
./pose_data_g1/Eyes_Japan_Dataset/hamada/turn-05-turn-hamada_poses.npy,4,204,000422.npy
./pose_data_g1/CMU/22_23_Rory/22_16_poses.npy,0,72,000423.npy
./pose_data_g1/MPI_HDM05/mm/HDM_mm_05-03_01_120_poses.npy,147,347,000424.npy
./pose_data_g1/Transitions_mocap/mazen_c3d/punchboxing_running_poses.npy,0,133,000425.npy
./pose_data_g1/BMLmovi/Subject_14_F_MoSh/Subject_14_F_12_poses.npy,24,224,000426.npy
./pose_data_g1/ACCAD/Male2MartialArtsKicks_c3d/G20_-__reverse_spin_cresent_right_poses.npy,0,57,000427.npy
./pose_data_g1/MPI_Limits/03101/ulr4_poses.npy,591,791,000428.npy
./pose_data_g1/KIT/425/pour_and_mixing_normal_speed_02_poses.npy,9,209,000429.npy
./pose_data_g1/KIT/8/WalkingStraightBackwards04_poses.npy,0,108,000430.npy
./pose_data_g1/KIT/1747/displace_from_left_to_right_40_poses.npy,0,93,000431.npy
./pose_data_g1/CMU/79/79_35_poses.npy,1,201,000432.npy
./pose_data_g1/BMLmovi/Subject_25_F_MoSh/Subject_25_F_9_poses.npy,0,42,000433.npy
./pose_data_g1/KIT/675/walk_with_handrail_beam_right08_poses.npy,0,93,000434.npy
./pose_data_g1/CMU/78/78_31_poses.npy,0,133,000435.npy
./pose_data_g1/BMLmovi/Subject_1_F_MoSh/Subject_1_F_17_poses.npy,0,185,000436.npy
./pose_data_g1/KIT/421/push_recovery_stand_left07_poses.npy,0,181,000437.npy
./pose_data_g1/KIT/1747/displace_from_left_to_right_03_poses.npy,0,106,000438.npy
./pose_data_g1/CMU/27/27_07_poses.npy,11,211,000439.npy
./pose_data_g1/Eyes_Japan_Dataset/yamaoka/tennis-01-forehand-yamaoka_poses.npy,154,316,000440.npy
./pose_data_g1/ACCAD/Female1Gestures_c3d/D3_-_Conversation_Gestures_poses.npy,7,207,000441.npy
./pose_data_g1/humanact12/humanact12/P01G03R03F0705T0726A1201.npy,0,-1,000442.npy
./pose_data_g1/humanact12/humanact12/P06G01R04F0300T0368A0102.npy,0,-1,000443.npy
./pose_data_g1/BioMotionLab_NTroje/rub045/0028_circle_walk_poses.npy,24,224,000444.npy
./pose_data_g1/Eyes_Japan_Dataset/kaiwa/accident-12-twist_foot-kaiwa_poses.npy,21,221,000445.npy
./pose_data_g1/CMU/118/118_03_poses.npy,0,83,000446.npy
./pose_data_g1/KIT/3/push_from_behind02_poses.npy,0,184,000447.npy
./pose_data_g1/humanact12/humanact12/P12G02R03F1791T1866A0801.npy,0,-1,000448.npy
./pose_data_g1/MPI_HDM05/dg/HDM_dg_03-05_01_120_poses.npy,83,283,000449.npy
./pose_data_g1/BioMotionLab_NTroje/rub092/0022_kicking2_poses.npy,0,87,000450.npy
./pose_data_g1/BMLmovi/Subject_53_F_MoSh/Subject_53_F_4_poses.npy,0,81,000451.npy
./pose_data_g1/MPI_HDM05/tr/HDM_tr_05-03_04_120_poses.npy,376,576,000452.npy
./pose_data_g1/CMU/84/84_03_poses.npy,0,132,000453.npy
./pose_data_g1/BMLmovi/Subject_6_F_MoSh/Subject_6_F_6_poses.npy,0,55,000454.npy
./pose_data_g1/Eyes_Japan_Dataset/kanno/pose-15-look_down-kanno_poses.npy,249,416,000455.npy
./pose_data_g1/SFU/0005/0005_SideSkip001_poses.npy,0,181,000456.npy
./pose_data_g1/Transitions_mocap/mazen_c3d/JOOF_kick_poses.npy,0,104,000457.npy
./pose_data_g1/KIT/955/wipe_head_horizontal01_poses.npy,2,202,000458.npy
./pose_data_g1/BMLhandball/S02_Novice/Trial_upper_left_right_080_poses.npy,0,191,000459.npy
./pose_data_g1/humanact12/humanact12/P12G01R02F0000T0176A0603.npy,0,-1,000460.npy
./pose_data_g1/BMLmovi/Subject_48_F_MoSh/Subject_48_F_5_poses.npy,0,96,000461.npy
./pose_data_g1/BMLmovi/Subject_21_F_MoSh/Subject_21_F_8_poses.npy,0,69,000462.npy
./pose_data_g1/ACCAD/Female1Walking_c3d/B14_-_walk_turn_right_(135)_poses.npy,0,180,000463.npy
./pose_data_g1/KIT/987/Experiment3b_09_poses.npy,8,208,000464.npy
./pose_data_g1/Eyes_Japan_Dataset/hamada/gesture_etc-27-hit_cockroach-hamada_poses.npy,250,416,000465.npy
./pose_data_g1/BMLmovi/Subject_17_F_MoSh/Subject_17_F_13_poses.npy,0,34,000466.npy
./pose_data_g1/humanact12/humanact12/P11G01R03F0046T0099A0603.npy,0,-1,000467.npy
./pose_data_g1/KIT/572/wipe_circular_right01_poses.npy,0,102,000468.npy
./pose_data_g1/humanact12/humanact12/P02G01R01F0628T0710A0201.npy,0,-1,000469.npy
./pose_data_g1/KIT/1721/RecoveryStepping_50_30_02_poses.npy,0,66,000470.npy
./pose_data_g1/CMU/118/118_01_poses.npy,0,119,000471.npy
./pose_data_g1/KIT/1229/supination_with_help_05_poses.npy,0,144,000472.npy
./pose_data_g1/Transitions_mocap/mazen_c3d/crawl_walkbackwards_poses.npy,0,155,000473.npy
./pose_data_g1/Eyes_Japan_Dataset/hamada/throw_toss-02-side-hamada_poses.npy,24,224,000474.npy
./pose_data_g1/BMLmovi/Subject_27_F_MoSh/Subject_27_F_5_poses.npy,17,212,000475.npy
./pose_data_g1/KIT/3/turn_left07_poses.npy,0,103,000476.npy
./pose_data_g1/KIT/1229/hand_to_mouth_with_help_04_poses.npy,0,111,000477.npy
./pose_data_g1/KIT/425/go_over_beam05_poses.npy,0,150,000478.npy
./pose_data_g1/KIT/513/Push_Left_Soft01_poses.npy,0,175,000479.npy
./pose_data_g1/MPI_HDM05/bk/HDM_bk_01-03_04_120_poses.npy,484,661,000480.npy
./pose_data_g1/KIT/291/push_recovery_front01_poses.npy,0,130,000481.npy
./pose_data_g1/CMU/79/79_24_poses.npy,28,228,000482.npy
./pose_data_g1/CMU/79/79_81_poses.npy,28,228,000483.npy
./pose_data_g1/KIT/423/go_over_beam02_poses.npy,0,137,000484.npy
./pose_data_g1/BMLmovi/Subject_29_F_MoSh/Subject_29_F_4_poses.npy,0,70,000485.npy
./pose_data_g1/CMU/54/54_12_poses.npy,168,368,000486.npy
./pose_data_g1/BMLmovi/Subject_6_F_MoSh/Subject_6_F_21_poses.npy,0,165,000487.npy
./pose_data_g1/MPI_HDM05/bk/HDM_bk_05-03_01_120_poses.npy,82,282,000488.npy
./pose_data_g1/KIT/442/conversation03_poses.npy,2,202,000489.npy
./pose_data_g1/humanact12/humanact12/P10G03R01F0757T0787A1104.npy,0,-1,000490.npy
./pose_data_g1/KIT/205/step_over_gap06_poses.npy,0,109,000491.npy
./pose_data_g1/KIT/675/walk_with_handrail_table_beam_right06_poses.npy,0,168,000492.npy
./pose_data_g1/BMLmovi/Subject_47_F_MoSh/Subject_47_F_18_poses.npy,0,96,000493.npy
./pose_data_g1/BMLmovi/Subject_29_F_MoSh/Subject_29_F_2_poses.npy,0,56,000494.npy
./pose_data_g1/BMLmovi/Subject_86_F_MoSh/Subject_86_F_4_poses.npy,0,73,000495.npy
./pose_data_g1/CMU/84/84_01_poses.npy,0,155,000496.npy
./pose_data_g1/EKUT/265/SLPD105_poses.npy,0,107,000497.npy
./pose_data_g1/KIT/572/punsh_left03_poses.npy,0,124,000498.npy
./pose_data_g1/Eyes_Japan_Dataset/hamada/jump-07-rope_double-hamada_poses.npy,28,228,000499.npy
./pose_data_g1/BMLmovi/Subject_64_F_MoSh/Subject_64_F_10_poses.npy,22,218,000500.npy
./pose_data_g1/KIT/424/walking_fast06_poses.npy,0,109,000501.npy
./pose_data_g1/KIT/421/push_recovery_front08_poses.npy,0,141,000502.npy
./pose_data_g1/BMLmovi/Subject_41_F_MoSh/Subject_41_F_13_poses.npy,19,201,000503.npy
./pose_data_g1/humanact12/humanact12/P12G01R01F1604T1685A0402.npy,0,-1,000504.npy
./pose_data_g1/CMU/60/60_15_poses.npy,29,229,000505.npy
./pose_data_g1/TotalCapture/s3/rom2_poses.npy,1536,1673,000506.npy
./pose_data_g1/MPI_HDM05/mm/HDM_mm_03-03_01_120_poses.npy,10,210,000507.npy
./pose_data_g1/BMLmovi/Subject_87_F_MoSh/Subject_87_F_18_poses.npy,0,77,000508.npy
./pose_data_g1/CMU/55/55_23_poses.npy,555,755,000509.npy
./pose_data_g1/BMLmovi/Subject_74_F_MoSh/Subject_74_F_11_poses.npy,0,92,000510.npy
./pose_data_g1/CMU/79/79_71_poses.npy,9,209,000511.npy
./pose_data_g1/humanact12/humanact12/P05G03R01F0345T0393A1103.npy,0,-1,000512.npy
./pose_data_g1/MPI_HDM05/bk/HDM_bk_03-03_03_120_poses.npy,154,354,000513.npy
./pose_data_g1/MPI_mosh/00093/irish_dance_poses.npy,18,218,000514.npy
./pose_data_g1/DFaust_67/50004/50004_hips_poses.npy,2,202,000515.npy
./pose_data_g1/CMU/122/122_23_poses.npy,0,91,000516.npy
./pose_data_g1/CMU/77/77_20_poses.npy,290,490,000517.npy
./pose_data_g1/DFaust_67/50025/50025_knees_poses.npy,255,417,000518.npy
./pose_data_g1/KIT/675/double_pour_and_mixing05_poses.npy,210,410,000519.npy
./pose_data_g1/KIT/6/RightTurn10_1_poses.npy,0,104,000520.npy
./pose_data_g1/KIT/9/bend_right09_poses.npy,0,103,000521.npy
./pose_data_g1/BMLmovi/Subject_68_F_MoSh/Subject_68_F_19_poses.npy,0,74,000522.npy
./pose_data_g1/CMU/144/144_17_poses.npy,3,203,000523.npy
./pose_data_g1/MPI_HDM05/tr/HDM_tr_03-01_01_120_poses.npy,1071,1271,000524.npy
./pose_data_g1/DFaust_67/50007/50007_shake_hips_poses.npy,0,107,000525.npy
./pose_data_g1/KIT/3/upstairs_downstairs04_poses.npy,24,213,000526.npy
./pose_data_g1/Transitions_mocap/mazen_c3d/dance_stand_poses.npy,0,120,000527.npy
./pose_data_g1/humanact12/humanact12/P03G03R01F1295T1332A1201.npy,0,-1,000528.npy
./pose_data_g1/Eyes_Japan_Dataset/kaiwa/accident-12-twist_foot-kaiwa_poses.npy,107,307,000529.npy
./pose_data_g1/Eyes_Japan_Dataset/takiguchi/walk-03-sneak-takiguchi_poses.npy,1,201,000530.npy
./pose_data_g1/humanact12/humanact12/P08G01R03F0001T0069A0502.npy,0,-1,000531.npy
./pose_data_g1/CMU/54/54_11_poses.npy,233,433,000532.npy
./pose_data_g1/CMU/79/79_58_poses.npy,135,283,000533.npy
./pose_data_g1/BMLmovi/Subject_20_F_MoSh/Subject_20_F_21_poses.npy,0,73,000534.npy
./pose_data_g1/KIT/167/go_over_beam02_poses.npy,0,112,000535.npy
./pose_data_g1/BMLmovi/Subject_45_F_MoSh/Subject_45_F_5_poses.npy,0,67,000536.npy
./pose_data_g1/KIT/513/slope_down02_poses.npy,0,91,000537.npy
./pose_data_g1/BioMotionLab_NTroje/rub042/0025_kicking1_poses.npy,0,88,000538.npy
./pose_data_g1/BMLmovi/Subject_32_F_MoSh/Subject_32_F_11_poses.npy,0,72,000539.npy
./pose_data_g1/BMLmovi/Subject_75_F_MoSh/Subject_75_F_13_poses.npy,0,111,000540.npy
./pose_data_g1/BMLhandball/S05_Novice/Trial_upper_right_left_042_poses.npy,0,124,000541.npy
./pose_data_g1/CMU/132/132_29_poses.npy,0,130,000542.npy
./pose_data_g1/BMLmovi/Subject_51_F_MoSh/Subject_51_F_11_poses.npy,0,152,000543.npy
./pose_data_g1/BMLmovi/Subject_60_F_MoSh/Subject_60_F_8_poses.npy,0,109,000544.npy
./pose_data_g1/BMLmovi/Subject_55_F_MoSh/Subject_55_F_19_poses.npy,0,96,000545.npy
./pose_data_g1/Eyes_Japan_Dataset/hamada/accident-07-damage_left_arm-hamada_poses.npy,8,208,000546.npy
./pose_data_g1/BMLmovi/Subject_89_F_MoSh/Subject_89_F_9_poses.npy,0,53,000547.npy
./pose_data_g1/humanact12/humanact12/P05G02R03F0467T0937A1002.npy,0,-1,000548.npy
./pose_data_g1/CMU/62/62_23_poses.npy,6,206,000549.npy
./pose_data_g1/KIT/421/push_recovery_right03_poses.npy,0,116,000550.npy
./pose_data_g1/humanact12/humanact12/P08G01R04F1552T1666A0401.npy,0,-1,000551.npy
./pose_data_g1/KIT/359/step_over_gap03_poses.npy,0,154,000552.npy
./pose_data_g1/CMU/91/91_06_poses.npy,0,23,000553.npy
./pose_data_g1/CMU/114/114_16_poses.npy,9,209,000554.npy
./pose_data_g1/CMU/30/30_08_poses.npy,6,206,000555.npy
./pose_data_g1/KIT/572/dance_chacha14_poses.npy,24,224,000556.npy
./pose_data_g1/KIT/513/Push_Front_Medium03_poses.npy,0,113,000557.npy
./pose_data_g1/KIT/576/MarcusS_AdrianM12_poses.npy,2800,3000,000558.npy
./pose_data_g1/EKUT/125/WSUB1_poses.npy,20,214,000559.npy
./pose_data_g1/KIT/675/dry_left_arm_05_poses.npy,12,212,000560.npy
./pose_data_g1/KIT/9/turn_left02_poses.npy,0,111,000561.npy
./pose_data_g1/humanact12/humanact12/P12G01R03F1694T1739A0605.npy,0,-1,000562.npy
./pose_data_g1/KIT/167/walking_run05_poses.npy,0,96,000563.npy
./pose_data_g1/EKUT/234/SLPD101_poses.npy,0,72,000564.npy
./pose_data_g1/Eyes_Japan_Dataset/shiono/gesture_etc-31-ok-shiono_poses.npy,103,303,000565.npy
./pose_data_g1/KIT/442/PizzaDelivery01_poses.npy,142,342,000566.npy
./pose_data_g1/CMU/36/36_05_poses.npy,6,206,000567.npy
./pose_data_g1/BMLmovi/Subject_65_F_MoSh/Subject_65_F_17_poses.npy,0,143,000568.npy
./pose_data_g1/CMU/28/28_12_poses.npy,407,607,000569.npy
./pose_data_g1/BMLmovi/Subject_36_F_MoSh/Subject_36_F_16_poses.npy,0,159,000570.npy
./pose_data_g1/KIT/291/push_recovery_stand_left05_poses.npy,0,96,000571.npy
./pose_data_g1/BMLmovi/Subject_83_F_MoSh/Subject_83_F_18_poses.npy,0,61,000572.npy
./pose_data_g1/KIT/572/dance_waltz05_poses.npy,0,156,000573.npy
./pose_data_g1/KIT/1297/wipe11_poses.npy,5,205,000574.npy
./pose_data_g1/MPI_HDM05/mm/HDM_mm_05-02_01_120_poses.npy,10,210,000575.npy
./pose_data_g1/CMU/06/06_12_poses.npy,9,204,000576.npy
./pose_data_g1/KIT/314/walking_medium08_poses.npy,0,137,000577.npy
./pose_data_g1/humanact12/humanact12/P01G01R04F0075T0225A0502.npy,0,-1,000578.npy
./pose_data_g1/humanact12/humanact12/P06G01R04F1195T1234A0601.npy,0,-1,000579.npy
./pose_data_g1/KIT/11/LeftTurn08_poses.npy,0,62,000580.npy
./pose_data_g1/MPI_HDM05/tr/HDM_tr_01-01_03_120_poses.npy,770,970,000581.npy
./pose_data_g1/CMU/41/41_08_poses.npy,15,215,000582.npy
./pose_data_g1/humanact12/humanact12/P10G01R04F0868T1026A0102.npy,0,-1,000583.npy
./pose_data_g1/CMU/15/15_02_poses.npy,1764,1964,000584.npy
./pose_data_g1/CMU/18_19_rory/18_12_poses.npy,0,200,000585.npy
./pose_data_g1/humanact12/humanact12/P11G03R01F0544T0574A1104.npy,0,-1,000586.npy
./pose_data_g1/Eyes_Japan_Dataset/hamada/accident-03-damage_head-hamada_poses.npy,252,420,000587.npy
./pose_data_g1/Eyes_Japan_Dataset/kanno/pose-07-pray_cross-kanno_poses.npy,23,223,000588.npy
./pose_data_g1/KIT/950/Wipe_Head_Dabbing_02_poses.npy,0,178,000589.npy
./pose_data_g1/ACCAD/Male2MartialArtsKicks_c3d/male2_Subject_Cal_2_poses.npy,0,44,000590.npy
./pose_data_g1/CMU/139/139_01_poses.npy,27,227,000591.npy
./pose_data_g1/CMU/40/40_11_poses.npy,165,365,000592.npy
./pose_data_g1/CMU/63/63_03_poses.npy,0,74,000593.npy
./pose_data_g1/DFaust_67/50025/50025_light_hopping_stiff_poses.npy,0,63,000594.npy
./pose_data_g1/MPI_Limits/03099/lar2_poses.npy,131,331,000595.npy
./pose_data_g1/Transitions_mocap/mazen_c3d/crouchwalk_longjump_poses.npy,0,131,000596.npy
./pose_data_g1/CMU/132/132_53_poses.npy,16,216,000597.npy
./pose_data_g1/CMU/113/113_17_poses.npy,171,309,000598.npy
./pose_data_g1/BMLmovi/Subject_77_F_MoSh/Subject_77_F_3_poses.npy,0,64,000599.npy
./pose_data_g1/KIT/11/WalkingStraightBackwards03_1_poses.npy,0,110,000600.npy
./pose_data_g1/humanact12/humanact12/P11G02R04F0602T0629A0801.npy,0,-1,000601.npy
./pose_data_g1/BMLmovi/Subject_68_F_MoSh/Subject_68_F_14_poses.npy,0,55,000602.npy
./pose_data_g1/CMU/54/54_26_poses.npy,24,224,000603.npy
./pose_data_g1/MPI_HDM05/dg/HDM_dg_03-04_03_120_poses.npy,617,817,000604.npy
./pose_data_g1/EKUT/234/SS1D104_poses.npy,0,173,000605.npy
./pose_data_g1/CMU/08/08_08_poses.npy,0,48,000606.npy
./pose_data_g1/MPI_HDM05/dg/HDM_dg_02-02_01_120_poses.npy,324,524,000607.npy
./pose_data_g1/BioMotionLab_NTroje/rub106/0028_jumping2_poses.npy,0,83,000608.npy
./pose_data_g1/humanact12/humanact12/P11G02R01F1698T1815A1002.npy,0,-1,000609.npy
./pose_data_g1/KIT/421/push_recovery_stand_back10_poses.npy,0,80,000610.npy
